Time,PM2.5,PM10,Temperature,Gas,Humidity,Pressure,Altitude
1708126550.5293586,9,11,18.1184765625,320153,49.430068940469766,1007.7922518057709,45.538897085209996
1708126551.5412323,8,10,18.04640625,320153,49.666982661753075,1007.8141127257747,45.35609390011173
1708126552.5528073,8,10,17.9716015625,321398,49.891235606917526,1007.8279456300713,45.240423438565195
1708126553.5647774,8,10,17.9091015625,318917,50.12353767268397,1007.8386108216572,45.15124220326708
1708126554.576736,7,10,17.8473828125,322338,50.31827501475879,1007.8488684701412,45.06546952238064
1708126555.5887692,7,10,17.79640625,321398,50.49551963434873,1007.8652578666483,44.9284256929322
1708126556.6006415,7,10,17.745625,322652,50.67294619114906,1007.8785588852187,44.81720739516733
1708126557.6126468,7,9,17.697578125,321398,50.87622323180479,1007.8964443278982,44.667657677575725
1708126558.6246052,7,9,17.64875,321398,51.060575651886474,1007.9096009277356,44.55764970672962
1708126559.6365314,7,9,17.6005078125,321398,51.20070823658258,1007.9271323373234,44.41106388319236
1708126560.6484575,6,9,17.551484375,323600,51.34719752843458,1007.9416360394821,44.289795267673455
1708126561.6603227,6,9,17.5051953125,322652,51.513211049325996,1007.9573246295528,44.158621136778635
1708126562.6722248,6,9,17.4579296875,323917,51.66650910991295,1007.9713588415162,44.04128085499465
1708126563.684482,6,9,17.408125,320463,51.79412663829157,1007.9794094711616,43.97397000247657
1708126564.696346,6,9,17.3579296875,322338,51.940900060897995,1007.9918917547678,43.86960720616191
1708126565.708091,6,9,17.3083203125,323600,52.10061222558834,1008.0155479865056,43.671823311925074
1708126566.7198756,7,10,17.2563671875,322652,52.241003384230716,1008.033546164656,43.52134751974824
1708126567.7316544,7,10,17.206171875,324235,52.38809762678973,1008.045987643789,43.41733040616125
1708126568.7433467,7,10,17.1637890625,324553,52.529871586162,1008.0664632367219,43.246146265030355
1708126569.755257,7,10,17.121796875,323283,52.67819289154811,1008.0773872691371,43.15481813933853
1708126570.7672837,7,10,17.08,323917,52.820242948933995,1008.1005280625236,42.96135694348465
1708126571.77926,7,10,17.03546875,324553,52.98127990646532,1008.1139574767166,42.84908627369319
1708126572.791213,8,8,16.997578125,323917,53.149690169062964,1008.1283572961263,42.72870430625311
1708126573.8047662,8,8,16.960078125,325192,53.28618958863115,1008.1434066091527,42.602894083635135
1708126574.8166907,8,8,16.9231640625,324553,53.4164301911894,1008.1577351041664,42.48311121532696
