Time,PM1,PM2.5,PM10,Temperature,Gas,Humidity,Pressure,Altitude
1708129205.439866,5,7,7,16.49738281,269081,53.300897024938266,1007.2790026657356,49.83166026064317
1708129206.4528975,5,7,7,16.48136719,271612,53.34989807128956,1007.2813042993065,49.81240568052997
1708129207.4659832,5,7,7,16.4659375,275717,53.39260701897109,1007.2760769712845,49.85613554517714
1708129208.4791124,5,7,7,16.45148438,282690,53.44182484312621,1007.2724710284423,49.88630161693817
1708129209.492128,5,7,7,16.43761719,284780,53.47836819321799,1007.2681375211338,49.92255435729904
1708129210.5051134,5,7,7,16.42296875,290510,53.51482040866596,1007.2642056687014,49.95544709031135
1708129211.5182514,5,7,7,16.41242188,290024,53.55817327091735,1007.2585861615356,50.00245843207372
1708129212.531274,5,7,7,16.40480469,291733,53.595518161227176,1007.2629331934219,49.96609227038741
1708129213.5442967,5,7,7,16.39914063,284780,53.64588405,1007.2586242312304,50.00213995015304
1708129214.5573168,5,7,7,16.395625,281541,53.67737249986235,1007.2561841554451,50.02255305780801
1708129215.5703752,5,7,7,16.3925,282690,53.70891501074986,1007.2560929626846,50.02331595605247
1708129216.5833497,5,7,7,16.39113281,287378,53.73429459418598,1007.2572218050901,50.01387231683136
1708129217.5964184,5,7,7,16.38996094,287617,53.77248049420337,1007.2569750877929,50.01593629698242
1708129218.6094747,5,7,7,16.39191406,290024,53.80467520624899,1007.2585196176295,50.003015122434554
1708129219.6225634,5,7,7,16.39308594,295716,53.83038616,1007.2536663019987,50.043616877299804
1708129220.635565,5,7,7,16.39777344,293462,53.850149397963406,1007.263153163328,49.96425206155602
1708129221.6485617,5,7,7,16.40265625,296983,53.85715411579744,1007.2559641763327,50.02439335397354
1708129222.6615927,5,8,8,16.40265625,299809,53.86354669,1007.2576642106297,50.01017125489276
1708129223.6747625,5,8,8,16.40226563,301373,53.86989048,1007.2604153792042,49.98715564742569
1708129224.6877763,5,8,8,16.4003125,306166,53.86325269594998,1007.2622709642607,49.971632302696065
1708129225.700856,5,8,8,16.40324219,303219,53.86362018873746,1007.2535374507362,50.04469482034919
1708129226.7138965,5,8,8,16.40578125,304819,53.895905064291895,1007.2526551449942,50.052076010958075
1708129227.726954,5,8,8,16.40675781,306437,53.88324038735466,1007.2525773325733,50.05272697411735
1708129228.7399998,5,9,9,16.40578125,308620,53.90869316615193,1007.2594553152278,49.99518730347055
1708129229.7530046,5,9,9,16.40753906,308895,53.915308217000685,1007.2538751170764,50.04186997372583
1708129230.7660546,5,9,9,16.40792969,311673,53.915357254765155,1007.2494238654998,50.079108283506635
1708129231.7791018,5,9,9,16.40851563,310000,53.921825448329244,1007.2537972987283,50.042520985830606
1708129232.7922244,5,9,9,16.40890625,310834,53.92187449107317,1007.2510460891287,50.06553705894678
1708129233.8062234,5,9,9,16.40949219,312516,53.921948055626906,1007.2469192676978,50.10006132288918
