Time,PM2.5,PM10,Temperature,Gas,Humidity,Pressure,Altitude
1708734325.7198057,1,1,21.4243359375,301708,31.660305508687895,1005.7156125118435,62.91861825143052
1708734326.7332227,1,1,21.4329296875,299513,31.638984526598513,1005.7094903124832,62.969898842605176
1708734327.7454617,1,1,21.4497265625,298427,31.601830430684814,1005.7068389217128,62.99210742457512
1708734328.757535,0,0,21.4704296875,298427,31.60361276444501,1005.7107188393744,62.95960847052837
1708734329.7694807,0,0,21.4876171875,300059,31.61612156848991,1005.7087177895427,62.976369645121906
1708734330.781358,0,0,21.5065625,300607,31.59569594942073,1005.7113630249398,62.95421265525498
1708734331.793382,0,0,21.5251171875,298969,31.591779687488298,1005.7167699037706,62.908923766686506
1708734332.8054118,0,0,21.546796875,298969,31.5881326182116,1005.7308177896598,62.79125733172865
1708734333.8167639,0,0,21.555390625,300332,31.605416296703712,1005.7417723398572,62.69950189568463
1708734334.8287573,0,0,21.56828125,300059,31.54587506157015,1005.7530792834988,62.60479565685568
1708734335.8407292,0,0,21.578046875,301708,31.601853729840943,1005.7489103742907,62.63971407417086
1708734336.8525853,0,0,21.589375,300881,31.630407885566633,1005.7576037079716,62.566899607516035
1708734337.864379,0,0,21.5938671875,303376,31.61424779093648,1005.7839074109531,62.346585606838985
1708734338.8764248,0,0,21.5954296875,302818,31.586807426063928,1005.786520315293,62.324700752511745
1708734339.8884811,0,0,21.599921875,304498,31.559624426800006,1005.7889073531755,62.30470772390912
1708734340.9005198,0,0,21.610078125,304216,31.516396907838924,1005.7922241542631,62.276927374364014
1708734341.9125173,0,0,21.6247265625,302818,31.528681418272154,1005.7876767618874,62.315014738956215
1708734342.9245114,0,0,21.641328125,300059,31.497037567950724,1005.7863941755847,62.3257572574627
1708734343.936547,0,0,21.6598828125,301985,31.542733256947418,1005.7935017466691,62.26622673328081
1708734344.9485297,0,0,21.676484375,302818,31.604825045644027,1005.7939252080256,62.26267998013193
1708734345.9604776,0,0,21.6934765625,302262,31.622840189194147,1005.7915834211103,62.28229392222307
1708734346.9722261,0,0,21.7059765625,302262,31.629436141165073,1005.7817290818988,62.3648306322107
1708734347.9842322,0,0,21.7235546875,303936,31.641988986243184,1005.7735296151316,62.4335071729894
1708734348.996193,0,0,21.7462109375,302262,31.671539152135427,1005.7704012538225,62.459709610139626
1708734350.0081818,0,0,21.7606640625,303936,31.678308245426845,1005.758681913506,62.55786870464165
1708734351.0201983,0,0,21.7692578125,305628,31.66249351687192,1005.7457090821576,62.66652789541854
1708734352.0321507,0,0,21.78625,306196,31.630851209953978,1005.7433587093834,62.68621451371387
1708734353.0440145,0,0,21.8048046875,308491,31.577283329053074,1005.74020133339,62.71266061387515
1708734354.0560281,0,0,21.8255078125,307339,31.507376042990707,1005.7406339116637,62.70903734539867
1708734355.068029,0,0,21.8505078125,306481,31.492989307406802,1005.7482477865713,62.64526386150175
1708734356.0800204,0,0,21.874140625,304779,31.50053859194633,1005.7552830405157,62.586337229015754
1708734357.0920777,0,0,21.87921875,308491,31.484435778712438,1005.7535175606941,62.601124692372245
1708734358.1041338,0,0,21.870625,311113,31.412044312406096,1005.7545332131267,62.59261769757195
1708734359.1162138,0,0,21.863203125,311998,31.350807486989815,1005.752380408487,62.610649364386134
1708734360.1281924,0,0,21.8641796875,309070,31.284812684772646,1005.7488857855105,62.63992002798084
1708734361.1401327,0,0,21.8680859375,311702,31.230104767905804,1005.745161502663,62.67111439369408
1708734362.1519055,0,0,21.880390625,311113,31.148631225924397,1005.7418038250391,62.69923817660994
1708734363.164212,0,0,21.8891796875,309070,31.10538630219108,1005.7359867670547,62.74796181792239
1708734364.176263,0,0,21.89640625,312887,31.062020235348953,1005.7326847272362,62.77561978432234
1708734365.1883118,0,0,21.9008984375,311408,31.007443614148816,1005.7333573466401,62.769985901755895
